"V1","V2"
"15302",9508178,1
"15303",9508179,1
"15304",9509001,1
"15305",9509002,1
"15306",9509003,1
"15307",9509004,1
"15308",9509005,1
"15309",9509006,1
"15310",9509007,1
"15311",9509009,1
"15312",9509010,1
"15313",9509012,1
"15314",9509013,1
"15315",9509014,1
"15316",9509015,1
"15317",9509017,1
"15318",9509018,1
"15319",9509019,1
"15320",9509020,1
"15321",9509021,1
"15322",9509022,1
"15323",9509023,1
"15324",9509024,1
"15325",9509025,1
"15326",9509026,1
"15327",9509027,1
"15328",9509028,1
"15329",9509029,1
"15330",9509030,1
"15331",9509031,1
"15332",9509033,1
"15333",9509034,1
"15334",9509035,1
"15335",9509036,1
"15336",9509037,1
"15337",9509039,1
"15338",9509042,1
"15339",9509043,1
"15340",9509044,1
"15341",9509045,1
"15342",9509046,1
"15343",9509047,1
"15344",9509048,1
"15345",9509049,1
"15346",9509050,1
"15347",9509051,1
"15348",9509052,1
"15349",9509053,1
"15350",9509054,1
"15351",9509055,1
"15352",9509056,1
"15353",9509057,1
"15354",9509058,1
"15355",9509059,1
"15356",9509060,1
"15357",9509061,1
"15358",9509062,1
"15359",9509063,1
"15360",9509064,1
"15361",9509065,1
"15362",9509066,1
"15363",9509067,1
"15364",9509068,1
"15365",9509069,1
"15366",9509070,1
"15367",9509071,1
"15368",9509072,1
"15369",9509073,1
"15370",9509074,1
"15371",9509075,1
"15372",9509076,1
"15373",9509077,1
"15374",9509079,1
"15375",9509080,1
"15376",9509084,1
"15377",9509086,1
"15378",9509087,1
"15379",9509088,1
"15380",9509089,1
"15381",9509090,1
"15382",9509091,1
"15383",9509092,1
"15384",9509093,1
"15385",9509094,1
"15386",9509095,1
"15387",9509096,1
"15388",9509097,1
"15389",9509098,1
"15390",9509099,1
"15391",9509100,1
"15392",9509101,1
"15393",9509102,1
"15394",9509103,1
"15395",9509104,1
"15396",9509105,1
"15397",9509106,1
"15398",9509108,1
"15399",9509109,1
"15400",9509110,1
"15401",9509111,1
"15402",9509112,1
"15403",9509113,1
"15404",9509114,1
"15405",9509115,1
"15406",9509118,1
"15407",9509119,1
"15408",9509120,1
"15409",9509121,1
"15410",9509122,1
"15411",9509123,1
"15412",9509124,1
"15413",9509125,1
"15414",9509126,1
"15415",9509127,1
"15416",9509128,1
"15417",9509129,1
"15418",9509130,1
"15419",9509131,1
"15420",9509132,1
"15421",9509133,1
"15422",9509134,1
"15423",9509135,1
"15424",9509136,1
"15425",9509137,1
"15426",9509138,1
"15427",9509139,1
"15428",9509140,1
"15429",9509141,1
"15430",9509142,1
"15431",9509143,1
"15432",9509144,1
"15433",9509145,1
"15434",9509146,1
"15435",9509147,1
"15436",9509148,1
"15437",9509149,1
"15438",9509150,1
"15439",9509151,1
"15440",9509153,1
"15441",9509154,1
"15442",9509156,1
"15443",9509157,1
"15444",9509158,1
"15445",9509159,1
"15446",9509160,1
"15447",9509161,1
"15448",9509162,1
"15449",9509163,1
"15450",9509164,1
"15451",9509165,1
"15452",9509166,1
"15453",9509168,1
"15454",9509169,1
"15455",9509170,1
"15456",9509171,1
"15457",9509173,1
"15458",9509174,1
"15459",9509175,1
"15460",9509176,1
"15461",9510001,1
"15462",9510002,1
"15463",9510003,1
"15464",9510005,1
"15465",9510007,1
"15466",9510008,1
"15467",9510009,1
"15468",9510010,1
"15469",9510011,1
"15470",9510012,1
"15471",9510013,1
"15472",9510014,1
"15473",9510015,1
"15474",9510016,1
"15475",9510017,1
"15476",9510018,1
"15477",9510019,1
"15478",9510020,1
"15479",9510021,1
"15480",9510022,1
"15481",9510023,1
"15482",9510024,1
"15483",9510025,1
"15484",9510026,1
"15485",9510027,1
"15486",9510028,1
"15487",9510029,1
"15488",9510030,1
"15489",9510031,1
"15490",9510032,1
"15491",9510033,1
"15492",9510034,1
"15493",9510036,1
"15494",9510037,1
"15495",9510038,1
"15496",9510039,1
"15497",9510040,1
"15498",9510041,1
"15499",9510043,1
"15500",9510045,1
"15501",9510046,1
"15502",9510047,1
"15503",9510048,1
"15504",9510049,1
"15505",9510050,1
"15506",9510051,1
"15507",9510052,1
"15508",9510053,1
"15509",9510055,1
"15510",9510056,1
"15511",9510057,1
"15512",9510058,1
"15513",9510059,1
"15514",9510060,1
"15515",9510061,1
"15516",9510062,1
"15517",9510063,1
"15518",9510064,1
"15519",9510065,1
"15520",9510066,1
"15521",9510067,1
"15522",9510068,1
"15523",9510069,1
"15524",9510070,1
"15525",9510071,1
"15526",9510072,1
"15527",9510073,1
"15528",9510074,1
"15529",9510075,1
"15530",9510076,1
"15531",9510077,1
"15532",9510078,1
"15533",9510079,1
"15534",9510080,1
"15535",9510082,1
"15536",9510083,1
"15537",9510084,1
"15538",9510085,1
"15539",9510086,1
"15540",9510087,1
"15541",9510088,1
"15542",9510089,1
"15543",9510090,1
"15544",9510091,1
"15545",9510092,1
"15546",9510093,1
"15547",9510094,1
"15548",9510095,1
"15549",9510096,1
"15550",9510097,1
"15551",9510098,1
"15552",9510099,1
"15553",9510100,1
"15554",9510101,1
"15555",9510102,1
"15556",9510103,1
"15557",9510104,1
"15558",9510105,1
"15559",9510106,1
"15560",9510107,1
"15561",9510108,1
"15562",9510109,1
"15563",9510110,1
"15564",9510111,1
"15565",9510112,1
"15566",9510113,1
"15567",9510114,1
"15568",9510115,1
"15569",9510116,1
"15570",9510117,1
"15571",9510118,1
"15572",9510119,1
"15573",9510120,1
"15574",9510121,1
"15575",9510122,1
"15576",9510123,1
"15577",9510124,1
"15578",9510125,1
"15579",9510126,1
"15580",9510127,1
"15581",9510128,1
"15582",9510129,1
"15583",9510130,1
"15584",9510131,1
"15585",9510133,1
"15586",9510134,1
"15587",9510135,1
"15588",9510136,1
"15589",9510137,1
"15590",9510138,1
"15591",9510139,1
"15592",9510140,1
"15593",9510141,1
"15594",9510142,1
"15595",9510143,1
"15596",9510144,1
"15597",9510145,1
"15598",9510146,1
"15599",9510147,1
"15600",9510148,1
"15601",9510149,1
"15602",9510151,1
"15603",9510152,1
"15604",9510153,1
"15605",9510154,1
"15606",9510155,1
"15607",9510156,1
"15608",9510157,1
"15609",9510158,1
"15610",9510159,1
"15611",9510160,1
"15612",9510161,1
"15613",9510163,1
"15614",9510164,1
"15615",9510165,1
"15616",9510166,1
"15617",9510167,1
"15618",9510168,1
"15619",9510169,1
"15620",9510171,1
"15621",9510172,1
"15622",9510173,1
"15623",9510174,1
"15624",9510175,1
"15625",9510176,1
"15626",9510177,1
"15627",9510178,1
"15628",9510179,1
"15629",9510180,1
"15630",9510181,1
"15631",9510182,1
"15632",9510183,1
"15633",9510184,1
"15634",9510185,1
"15635",9510186,1
"15636",9510187,1
"15637",9510188,1
"15638",9510189,1
"15639",9510190,1
"15640",9510192,1
"15641",9510193,1
"15642",9510194,1
"15643",9510195,1
"15644",9510196,1
"15645",9510197,1
"15646",9510198,1
"15647",9510199,1
"15648",9510200,1
"15649",9510201,1
"15650",9510202,1
"15651",9510204,1
"15652",9510205,1
"15653",9510206,1
"15654",9510207,1
"15655",9510208,1
"15656",9510209,1
"15657",9510210,1
"15658",9510211,1
"15659",9510212,1
"15660",9510213,1
"15661",9510215,1
"15662",9510216,1
"15663",9510217,1
"15664",9510218,1
"15665",9510219,1
"15666",9510220,1
"15667",9510221,1
"15668",9510222,1
"15669",9510223,1
"15670",9510224,1
"15671",9510225,1
"15672",9510226,1
"15673",9510227,1
"15674",9510228,1
"15675",9510229,1
"15676",9510230,1
"15677",9510231,1
"15678",9510233,1
"15679",9510234,1
"15680",9510235,1
"15681",9510236,1
"15682",9510237,1
"15683",9510239,1
"15684",9510240,1
"15685",9510241,1
"15686",9510242,1
"15687",9511001,1
"15688",9511002,1
"15689",9511003,1
"15690",9511004,1
"15691",9511006,1
"15692",9511007,1
"15693",9511008,1
"15694",9511009,1
"15695",9511010,1
"15696",9511011,1
"15697",9511013,1
"15698",9511014,1
"15699",9511015,1
"15700",9511016,1
"15701",9511017,1
"15702",9511018,1
"15703",9511019,1
"15704",9511020,1
"15705",9511021,1
"15706",9511022,1
"15707",9511024,1
"15708",9511025,1
"15709",9511026,1
"15710",9511028,1
"15711",9511030,1
"15712",9511031,1
"15713",9511032,1
"15714",9511033,1
"15715",9511034,1
"15716",9511035,1
"15717",9511036,1
"15718",9511037,1
"15719",9511038,1
"15720",9511039,1
"15721",9511040,1
"15722",9511041,1
"15723",9511042,1
"15724",9511043,1
"15725",9511044,1
"15726",9511045,1
"15727",9511046,1
"15728",9511047,1
"15729",9511048,1
"15730",9511049,1
"15731",9511050,1
"15732",9511051,1
"15733",9511052,1
"15734",9511053,1
"15735",9511055,1
"15736",9511056,1
"15737",9511058,1
"15738",9511059,1
"15739",9511060,1
"15740",9511061,1
"15741",9511063,1
"15742",9511064,1
"15743",9511065,1
"15744",9511066,1
"15745",9511067,1
"15746",9511068,1
"15747",9511069,1
"15748",9511070,1
"15749",9511071,1
"15750",9511072,1
"15751",9511073,1
"15752",9511074,1
"15753",9511075,1
"15754",9511076,1
"15755",9511077,1
"15756",9511079,1
"15757",9511080,1
"15758",9511081,1
"15759",9511083,1
"15760",9511084,1
"15761",9511086,1
"15762",9511087,1
"15763",9511088,1
"15764",9511089,1
"15765",9511090,1
"15766",9511091,1
"15767",9511092,1
"15768",9511093,1
"15769",9511094,1
"15770",9511095,1
"15771",9511097,1
"15772",9511098,1
"15773",9511100,1
"15774",9511101,1
"15775",9511102,1
"15776",9511103,1
"15777",9511104,1
"15778",9511105,1
"15779",9511106,1
"15780",9511108,1
"15781",9511109,1
"15782",9511110,1
"15783",9511111,1
"15784",9511112,1
"15785",9511114,1
"15786",9511115,1
"15787",9511116,1
"15788",9511117,1
"15789",9511118,1
"15790",9511119,1
"15791",9511120,1
"15792",9511121,1
"15793",9511122,1
"15794",9511123,1
"15795",9511124,1
"15796",9511125,1
"15797",9511126,1
"15798",9511127,1
"15799",9511128,1
"15800",9511129,1
"15801",9511130,1
"15802",9511131,1
"15803",9511132,1
"15804",9511133,1
"15805",9511134,1
"15806",9511135,1
"15807",9511136,1
"15808",9511137,1
"15809",9511138,1
"15810",9511139,1
"15811",9511140,1
"15812",9511141,1
"15813",9511142,1
"15814",9511143,1
"15815",9511144,1
"15816",9511145,1
"15817",9511146,1
"15818",9511147,1
"15819",9511148,1
"15820",9511149,1
"15821",9511150,1
"15822",9511151,1
"15823",9511152,1
"15824",9511153,1
"15825",9511154,1
"15826",9511155,1
"15827",9511156,1
"15828",9511157,1
"15829",9511158,1
"15830",9511159,1
"15831",9511160,1
"15832",9511161,1
"15833",9511162,1
"15834",9511163,1
"15835",9511164,1
"15836",9511165,1
"15837",9511166,1
"15838",9511167,1
"15839",9511168,1
"15840",9511169,1
"15841",9511170,1
"15842",9511171,1
"15843",9511172,1
"15844",9511173,1
"15845",9511175,1
"15846",9511176,1
"15847",9511177,1
"15848",9511178,1
"15849",9511179,1
"15850",9511180,1
"15851",9511181,1
"15852",9511182,1
"15853",9511183,1
"15854",9511184,1
"15855",9511185,1
"15856",9511186,1
"15857",9511187,1
"15858",9511188,1
"15859",9511189,1
"15860",9511191,1
"15861",9511192,1
"15862",9511193,1
"15863",9511194,1
"15864",9511195,1
"15865",9511196,1
"15866",9511197,1
"15867",9511198,1
"15868",9511199,1
"15869",9511200,1
"15870",9511201,1
"15871",9511203,1
"15872",9511204,1
"15873",9511205,1
"15874",9511206,1
"15875",9511207,1
"15876",9511208,1
"15877",9511209,1
"15878",9511210,1
"15879",9511211,1
"15880",9511212,1
"15881",9511213,1
"15882",9511214,1
"15883",9511215,1
"15884",9511216,1
"15885",9511217,1
"15886",9511218,1
"15887",9511219,1
"15888",9511220,1
"15889",9511221,1
"15890",9511222,1
"15891",9511223,1
"15892",9511224,1
"15893",9511225,1
"15894",9511226,1
"15895",9511227,1
"15896",9511228,1
"15897",9511229,1
"15898",9511230,1
"15899",9512001,1
"15900",9512002,1
"15901",9512003,1
"15902",9512004,1
"15903",9512005,1
"15904",9512006,1
"15905",9512007,1
"15906",9512009,1
"15907",9512011,1
"15908",9512012,1
"15909",9512013,1
"15910",9512014,1
"15911",9512015,1
"15912",9512016,1
"15913",9512017,1
"15914",9512019,1
"15915",9512020,1
"15916",9512021,1
"15917",9512022,1
"15918",9512023,1
"15919",9512024,1
"15920",9512025,1
"15921",9512026,1
"15922",9512027,1
"15923",9512028,1
"15924",9512029,1
"15925",9512030,1
"15926",9512031,1
"15927",9512032,1
"15928",9512033,1
"15929",9512034,1
"15930",9512035,1
"15931",9512036,1
"15932",9512037,1
"15933",9512038,1
"15934",9512039,1
"15935",9512040,1
"15936",9512041,1
"15937",9512042,1
"15938",9512043,1
"15939",9512044,1
"15940",9512046,1
"15941",9512047,1
"15942",9512048,1
"15943",9512050,1
"15944",9512051,1
"15945",9512052,1
"15946",9512053,1
"15947",9512054,1
"15948",9512055,1
"15949",9512056,1
"15950",9512057,1
"15951",9512058,1
"15952",9512059,1
"15953",9512060,1
"15954",9512061,1
"15955",9512062,1
"15956",9512063,1
"15957",9512064,1
"15958",9512065,1
"15959",9512066,1
"15960",9512067,1
"15961",9512068,1
"15962",9512070,1
"15963",9512071,1
"15964",9512072,1
"15965",9512073,1
"15966",9512074,1
"15967",9512075,1
"15968",9512076,1
"15969",9512077,1
"15970",9512078,1
"15971",9512079,1
"15972",9512080,1
"15973",9512081,1
"15974",9512082,1
"15975",9512083,1
"15976",9512084,1
"15977",9512085,1
"15978",9512086,1
"15979",9512087,1
"15980",9512088,1
"15981",9512089,1
"15982",9512090,1
"15983",9512091,1
"15984",9512092,1
"15985",9512093,1
"15986",9512095,1
"15987",9512097,1
"15988",9512098,1
"15989",9512099,1
"15990",9512100,1
"15991",9512101,1
"15992",9512102,1
"15993",9512103,1
"15994",9512104,1
"15995",9512105,1
"15996",9512106,1
"15997",9512107,1
"15998",9512108,1
"15999",9512110,1
"16000",9512111,1
"16001",9512112,1
"16002",9512114,1
"16003",9512115,1
"16004",9512116,1
"16005",9512117,1
"16006",9512118,1
"16007",9512119,1
"16008",9512121,1
"16009",9512122,1
"16010",9512123,1
"16011",9512124,1
"16012",9512125,1
"16013",9512126,1
"16014",9512127,1
"16015",9512128,1
"16016",9512129,1
"16017",9512130,1
"16018",9512131,1
"16019",9512132,1
"16020",9512133,1
"16021",9512134,1
"16022",9512135,1
"16023",9512136,1
"16024",9512137,1
"16025",9512138,1
"16026",9512139,1
"16027",9512140,1
"16028",9512141,1
"16029",9512142,1
"16030",9512143,1
"16031",9512144,1
"16032",9512145,1
"16033",9512146,1
"16034",9512147,1
"16035",9512148,1
"16036",9512149,1
"16037",9512150,1
"16038",9512152,1
"16039",9512153,1
"16040",9512154,1
"16041",9512155,1
"16042",9512156,1
"16043",9512157,1
"16044",9512158,1
"16045",9512159,1
"16046",9512160,1
"16047",9512161,1
"16048",9512162,1
"16049",9512164,1
"16050",9512165,1
"16051",9512166,1
"16052",9512167,1
"16053",9512168,1
"16054",9512169,1
"16055",9512170,1
"16056",9512171,1
"16057",9512172,1
"16058",9512173,1
"16059",9512174,1
"16060",9512175,1
"16061",9512176,1
"16062",9512177,1
"16063",9512178,1
"16064",9512179,1
"16065",9512180,1
"16066",9512181,1
"16067",9512182,1
"16068",9512183,1
"16069",9512184,1
"16070",9512187,1
"16071",9512188,1
"16072",9512189,1
"16073",9512191,1
"16074",9512192,1
"16075",9512194,1
"16076",9512195,1
"16077",9512196,1
"16078",9512197,1
"16079",9512198,1
"16080",9512200,1
"16081",9512201,1
"16082",9512202,1
"16083",9512203,1
"16084",9512204,1
"16085",9512206,1
"16086",9512207,1
"16087",9512208,1
"16088",9512209,1
"16089",9512210,1
"16090",9512211,1
"16091",9512212,1
"16092",9512213,1
"16093",9512214,1
"16094",9512215,1
"16095",9512216,1
"16096",9512218,1
"16097",9512219,1
"16098",9512220,1
"16099",9512221,1
"16100",9512222,1
"16101",9512223,1
"16102",9512224,1
"16103",9512225,1
"16104",9512226,1
"16105",9601001,1
"16106",9601002,1
"16107",9601003,1
"16108",9601004,1
"16109",9601005,1
"16110",9601006,1
"16111",9601007,1
"16112",9601008,1
"16113",9601009,1
"16114",9601010,1
"16115",9601011,1
"16116",9601013,1
"16117",9601014,1
"16118",9601015,1
"16119",9601016,1
"16120",9601018,1
"16121",9601019,1
"16122",9601020,1
"16123",9601021,1
"16124",9601022,1
"16125",9601023,1
"16126",9601024,1
"16127",9601025,1
"16128",9601026,1
"16129",9601027,1
"16130",9601028,1
"16131",9601029,1
"16132",9601030,1
"16133",9601031,1
"16134",9601032,1
"16135",9601033,1
"16136",9601034,1
"16137",9601035,1
"16138",9601036,1
"16139",9601037,1
"16140",9601038,1
"16141",9601039,1
"16142",9601040,1
"16143",9601041,1
"16144",9601042,1
"16145",9601043,1
"16146",9601044,1
"16147",9601045,1
"16148",9601046,1
"16149",9601047,1
"16150",9601048,1
"16151",9601049,1
"16152",9601050,1
"16153",9601051,1
"16154",9601052,1
"16155",9601053,1
"16156",9601054,1
"16157",9601055,1
"16158",9601056,1
"16159",9601057,1
"16160",9601058,1
"16161",9601059,1
"16162",9601061,1
"16163",9601062,1
"16164",9601063,1
"16165",9601064,1
"16166",9601065,1
"16167",9601066,1
"16168",9601067,1
"16169",9601068,1
"16170",9601069,1
"16171",9601070,1
"16172",9601071,1
"16173",9601072,1
"16174",9601073,1
"16175",9601074,1
"16176",9601075,1
"16177",9601076,1
"16178",9601077,1
"16179",9601078,1
"16180",9601079,1
"16181",9601080,1
"16182",9601081,1
"16183",9601082,1
"16184",9601083,1
"16185",9601084,1
"16186",9601085,1
"16187",9601087,1
"16188",9601088,1
"16189",9601089,1
"16190",9601090,1
"16191",9601091,1
"16192",9601092,1
"16193",9601093,1
"16194",9601094,1
"16195",9601095,1
"16196",9601096,1
"16197",9601097,1
"16198",9601098,1
"16199",9601099,1
"16200",9601100,1
"16201",9601101,1
"16202",9601102,1
"16203",9601103,1
"16204",9601104,1
"16205",9601105,1
"16206",9601106,1
"16207",9601107,1
"16208",9601108,1
"16209",9601109,1
"16210",9601110,1
"16211",9601111,1
"16212",9601112,1
"16213",9601113,1
"16214",9601114,1
"16215",9601115,1
"16216",9601116,1
"16217",9601117,1
"16218",9601118,1
"16219",9601119,1
"16220",9601120,1
"16221",9601121,1
"16222",9601122,1
"16223",9601123,1
"16224",9601124,1
"16225",9601125,1
"16226",9601128,1
"16227",9601129,1
"16228",9601130,1
"16229",9601131,1
"16230",9601132,1
"16231",9601135,1
"16232",9601136,1
"16233",9601137,1
"16234",9601138,1
"16235",9601139,1
"16236",9601141,1
"16237",9601142,1
"16238",9601143,1
"16239",9601144,1
"16240",9601145,1
"16241",9601146,1
"16242",9601147,1
"16243",9601148,1
"16244",9601149,1
"16245",9601150,1
"16246",9601151,1
"16247",9601152,1
"16248",9601153,1
"16249",9601154,1
"16250",9601155,1
"16251",9601156,1
"16252",9601157,1
"16253",9601158,1
"16254",9601159,1
"16255",9601160,1
"16256",9601161,1
"16257",9601162,1
"16258",9601163,1
"16259",9601164,1
"16260",9601165,1
"16261",9601166,1
"16262",9601167,1
"16263",9601168,1
"16264",9601169,1
"16265",9601170,1
"16266",9601171,1
"16267",9601172,1
"16268",9601173,1
"16269",9601174,1
"16270",9601175,1
"16271",9601176,1
"16272",9601177,1
"16273",9601178,1
"16274",9601179,1
"16275",9602001,1
"16276",9602002,1
"16277",9602003,1
"16278",9602005,1
"16279",9602006,1
"16280",9602007,1
"16281",9602009,1
"16282",9602010,1
"16283",9602011,1
"16284",9602012,1
"16285",9602013,1
"16286",9602014,1
"16287",9602015,1
"16288",9602016,1
"16289",9602017,1
"16290",9602020,1
"16291",9602021,1
"16292",9602022,1
"16293",9602023,1
"16294",9602024,1
"16295",9602025,1
"16296",9602026,1
"16297",9602027,1
"16298",9602028,1
"16299",9602029,1
"16300",9602030,1
"16301",9602031,1
"16302",9602032,1
"16303",9602033,1
"16304",9602034,1
"16305",9602035,1
"16306",9602038,1
"16307",9602039,1
"16308",9602040,1
"16309",9602041,1
"16310",9602042,1
"16311",9602043,1
"16312",9602044,1
"16313",9602045,1
"16314",9602046,1
"16315",9602047,1
"16316",9602048,1
"16317",9602049,1
"16318",9602050,1
"16319",9602051,1
"16320",9602052,1
"16321",9602053,1
"16322",9602054,1
"16323",9602055,1
"16324",9602056,1
"16325",9602057,1
"16326",9602058,1
"16327",9602059,1
"16328",9602060,1
"16329",9602061,1
"16330",9602062,1
"16331",9602063,1
"16332",9602064,1
"16333",9602065,1
"16334",9602066,1
"16335",9602067,1
"16336",9602068,1
"16337",9602069,1
"16338",9602070,1
"16339",9602071,1
"16340",9602072,1
"16341",9602073,1
"16342",9602074,1
"16343",9602075,1
"16344",9602076,1
"16345",9602077,1
"16346",9602078,1
"16347",9602079,1
"16348",9602080,1
"16349",9602082,1
"16350",9602083,1
"16351",9602084,1
"16352",9602085,1
"16353",9602087,1
"16354",9602088,1
"16355",9602089,1
"16356",9602090,1
"16357",9602092,1
"16358",9602093,1
"16359",9602094,1
"16360",9602095,1
"16361",9602096,1
"16362",9602097,1
"16363",9602098,1
"16364",9602099,1
"16365",9602100,1
"16366",9602101,1
"16367",9602102,1
"16368",9602103,1
"16369",9602104,1
"16370",9602105,1
"16371",9602106,1
"16372",9602107,1
"16373",9602108,1
"16374",9602109,1
"16375",9602110,1
"16376",9602111,1
"16377",9602112,1
"16378",9602113,1
"16379",9602114,1
"16380",9602115,1
"16381",9602116,1
"16382",9602117,1
"16383",9602118,1
"16384",9602119,1
"16385",9602120,1
"16386",9602121,1
"16387",9602122,1
"16388",9602123,1
"16389",9602124,1
"16390",9602125,1
"16391",9602126,1
"16392",9602127,1
"16393",9602129,1
"16394",9602130,1
"16395",9602131,1
"16396",9602132,1
"16397",9602133,1
"16398",9602134,1
"16399",9602135,1
"16400",9602136,1
"16401",9602139,1
"16402",9602140,1
"16403",9602141,1
"16404",9602142,1
"16405",9602143,1
"16406",9602144,1
"16407",9602145,1
"16408",9602146,1
"16409",9602147,1
"16410",9602148,1
"16411",9602149,1
"16412",9602150,1
"16413",9602151,1
"16414",9602152,1
"16415",9602153,1
"16416",9602154,1
"16417",9602155,1
"16418",9602156,1
"16419",9602157,1
"16420",9602158,1
"16421",9602159,1
"16422",9602160,1
"16423",9602162,1
"16424",9602163,1
"16425",9602164,1
"16426",9602165,1
"16427",9602166,1
"16428",9602167,1
"16429",9602168,1
"16430",9602169,1
"16431",9602171,1
"16432",9602172,1
"16433",9602173,1
"16434",9602174,1
"16435",9602175,1
"16436",9602176,1
"16437",9602177,1
"16438",9602179,1
"16439",9602180,1
"16440",9603001,1
"16441",9603002,1
"16442",9603003,1
"16443",9603004,1
"16444",9603005,1
"16445",9603006,1
"16446",9603007,1
"16447",9603008,1
"16448",9603009,1
"16449",9603010,1
"16450",9603011,1
"16451",9603012,1
"16452",9603013,1
"16453",9603014,1
"16454",9603015,1
"16455",9603017,1
"16456",9603018,1
"16457",9603019,1
"16458",9603020,1
"16459",9603021,1
"16460",9603022,1
"16461",9603023,1
"16462",9603024,1
"16463",9603027,1
"16464",9603028,1
"16465",9603029,1
"16466",9603030,1
"16467",9603031,1
"16468",9603032,1
"16469",9603033,1
"16470",9603034,1
"16471",9603035,1
"16472",9603037,1
"16473",9603038,1
"16474",9603039,1
"16475",9603040,1
"16476",9603041,1
"16477",9603042,1
"16478",9603043,1
"16479",9603044,1
"16480",9603045,1
"16481",9603046,1
"16482",9603047,1
"16483",9603048,1
"16484",9603049,1
"16485",9603050,1
"16486",9603051,1
"16487",9603052,1
"16488",9603053,1
"16489",9603054,1
"16490",9603055,1
"16491",9603056,1
"16492",9603057,1
"16493",9603058,1
"16494",9603059,1
"16495",9603060,1
"16496",9603061,1
"16497",9603062,1
"16498",9603063,1
"16499",9603064,1
"16500",9603065,1
"16501",9603066,1
"16502",9603069,1
"16503",9603070,1
"16504",9603071,1
"16505",9603072,1
"16506",9603073,1
"16507",9603074,1
"16508",9603075,1
"16509",9603078,1
"16510",9603079,1
"16511",9603081,1
"16512",9603082,1
"16513",9603083,1
"16514",9603084,1
"16515",9603085,1
"16516",9603086,1
"16517",9603087,1
"16518",9603088,1
"16519",9603089,1
"16520",9603090,1
"16521",9603091,1
"16522",9603092,1
"16523",9603093,1
"16524",9603094,1
"16525",9603095,1
"16526",9603096,1
"16527",9603097,1
"16528",9603099,1
"16529",9603100,1
"16530",9603101,1
"16531",9603102,1
"16532",9603103,1
"16533",9603104,1
"16534",9603105,1
"16535",9603106,1
"16536",9603107,1
"16537",9603108,1
"16538",9603109,1
"16539",9603110,1
"16540",9603111,1
"16541",9603112,1
"16542",9603113,1
"16543",9603114,1
"16544",9603115,1
"16545",9603116,1
"16546",9603117,1
"16547",9603118,1
"16548",9603119,1
"16549",9603120,1
"16550",9603121,1
"16551",9603122,1
"16552",9603123,1
"16553",9603124,1
"16554",9603126,1
"16555",9603127,1
"16556",9603128,1
"16557",9603129,1
"16558",9603130,1
"16559",9603131,1
"16560",9603132,1
"16561",9603133,1
"16562",9603134,1
"16563",9603135,1
"16564",9603136,1
"16565",9603137,1
"16566",9603138,1
"16567",9603139,1
"16568",9603140,1
"16569",9603141,1
"16570",9603142,1
"16571",9603143,1
"16572",9603144,1
"16573",9603145,1
"16574",9603146,1
"16575",9603147,1
"16576",9603149,1
"16577",9603150,1
"16578",9603151,1
"16579",9603152,1
"16580",9603153,1
"16581",9603154,1
"16582",9603155,1
"16583",9603156,1
"16584",9603157,1
"16585",9603158,1
"16586",9603159,1
"16587",9603160,1
"16588",9603161,1
"16589",9603162,1
"16590",9603163,1
"16591",9603164,1
"16592",9603166,1
"16593",9603167,1
"16594",9603168,1
"16595",9603169,1
"16596",9603170,1
"16597",9603171,1
"16598",9603172,1
"16599",9603173,1
"16600",9603174,1
"16601",9603175,1
"16602",9603176,1
"16603",9603177,1
"16604",9603178,1
"16605",9603179,1
"16606",9603180,1
"16607",9603181,1
"16608",9603182,1
"16609",9603183,1
"16610",9603184,1
"16611",9603185,1
"16612",9603186,1
"16613",9603187,1
"16614",9603188,1
"16615",9603189,1
"16616",9603190,1
"16617",9603191,1
"16618",9603192,1
"16619",9603194,1
"16620",9603195,1
"16621",9603196,1
"16622",9603197,1
"16623",9603198,1
"16624",9603200,1
"16625",9603201,1
"16626",9603202,1
"16627",9603204,1
"16628",9603205,1
"16629",9603206,1
"16630",9604001,1
"16631",9604002,1
"16632",9604003,1
"16633",9604004,1
"16634",9604006,1
"16635",9604007,1
"16636",9604008,1
"16637",9604009,1
"16638",9604010,1
"16639",9604011,1
"16640",9604012,1
"16641",9604013,1
"16642",9604014,1
"16643",9604015,1
"16644",9604016,1
"16645",9604017,1
"16646",9604018,1
"16647",9604020,1
"16648",9604021,1
"16649",9604022,1
"16650",9604023,1
"16651",9604024,1
"16652",9604025,1
"16653",9604026,1
"16654",9604027,1
"16655",9604028,1
"16656",9604029,1
"16657",9604030,1
"16658",9604031,1
"16659",9604032,1
"16660",9604033,1
"16661",9604034,1
"16662",9604035,1
"16663",9604036,1
"16664",9604037,1
"16665",9604038,1
"16666",9604039,1
"16667",9604040,1
"16668",9604041,1
"16669",9604042,1
"16670",9604043,1
"16671",9604044,1
"16672",9604045,1
"16673",9604046,1
"16674",9604047,1
"16675",9604048,1
"16676",9604049,1
"16677",9604050,1
"16678",9604051,1
"16679",9604052,1
"16680",9604053,1
"16681",9604054,1
"16682",9604055,1
"16683",9604056,1
"16684",9604057,1
"16685",9604058,1
"16686",9604059,1
"16687",9604060,1
"16688",9604061,1
"16689",9604062,1
"16690",9604063,1
"16691",9604064,1
"16692",9604065,1
"16693",9604066,1
"16694",9604067,1
"16695",9604068,1
"16696",9604069,1
"16697",9604070,1
"16698",9604071,1
"16699",9604072,1
"16700",9604073,1
